case,contrast,can_id,field,a_mode,b_mode,a_purity,b_purity,a_unique,b_unique,a_median,b_median,effect_size,a_samples,b_samples,score
ac_charge,charging_vs_unplugged_pre,0x2EC,B2,181,29,0.06286,0.064,16,16,125.0,125.0,0.09102,1050,250,-4.898
ac_charge,plugged_wait_vs_unplugged_pre,0x2EC,B2,213,29,0.0625,0.064,16,16,125.0,125.0,0.09132,400,250,-4.913
ac_charge,charging_vs_unplugged_post,0x2B3,B0,1,0,0.05886,0.06,21,20,11.0,11.0,0.13096,1750,750,-5.062
ac_charge,charging_vs_unplugged_pre,0x293,B6,239,15,0.06635,0.08,16,16,143,127.0,0.06655,211,50,-5.178
ac_charge,charging_vs_unplugged_post,0x293,B6,239,255,0.06635,0.06667,16,16,143,127.0,0.06401,211,90,-5.228
ac_charge,charging_vs_unplugged_post,0x238,B6,102,118,0.06667,0.06667,16,16,118.0,134.0,0.06004,210,90,-5.289
ac_charge,charging_vs_unplugged_post,0x3E9,B6,32,112,0.06604,0.06593,16,16,112.0,128,0.058,212,91,-5.373
ac_charge,charging_vs_unplugged_post,0x213,B1,69,85,0.06667,0.06667,16,16,117.0,133.0,0.0549,210,90,-5.392
ac_charge,charging_vs_unplugged_post,0x238,B7,74,90,0.06667,0.06667,16,16,122.0,138.0,0.0549,210,90,-5.392
ac_charge,charging_vs_unplugged_post,0x407,B0,15,16,0.06667,0.06667,16,16,18.0,19.0,0.0549,210,90,-5.392
ac_charge,charging_vs_unplugged_post,0x407,B1,4,5,0.06667,0.06667,16,16,7.0,8.0,0.0549,210,90,-5.392
ac_charge,charging_vs_unplugged_post,0x443,B0,111,112,0.06667,0.06667,16,16,114.0,115.0,0.0549,210,90,-5.392
ac_charge,charging_vs_unplugged_post,0x443,B1,4,5,0.06667,0.06667,16,16,7.0,8.0,0.0549,210,90,-5.392
ac_charge,charging_vs_unplugged_post,0x38B,B2,103,119,0.06604,0.06667,16,16,63.0,63,0.05198,106,45,-5.488
ac_charge,charging_vs_unplugged_pre,0x313,B6,208,224,0.06667,0.08,16,16,128.0,128.0,0.04798,210,50,-5.53
ac_charge,plugged_wait_vs_unplugged_pre,0x293,B6,143,15,0.0625,0.08,16,16,135.0,127.0,0.06015,80,50,-5.537
ac_charge,plugged_wait_vs_unplugged_pre,0x313,B6,96,224,0.0625,0.08,16,16,120.0,128.0,0.06015,80,50,-5.537
ac_charge,plugged_wait_vs_unplugged_pre,0x39B,B6,161,1,0.0625,0.08,16,16,121.0,113.0,0.06015,80,50,-5.537
ac_charge,charging_vs_unplugged_pre,0x39B,B6,49,1,0.06604,0.08,16,16,113.0,113.0,0.04842,212,50,-5.559
ac_charge,charging_vs_unplugged_pre,0x334,B7,180,212,0.06667,0.08,16,16,132.0,132.0,0.04373,210,50,-5.615
ac_charge,charging_vs_unplugged_pre,0x264,B0,40,55,0.02286,0.928,89,3,38.0,55.0,0.33049,1050,250,-5.617
ac_charge,charging_vs_unplugged_post,0x334,B6,113,129,0.06667,0.06667,16,16,121.0,129.0,0.04334,210,90,-5.623
ac_charge,charging_vs_unplugged_post,0x39B,B6,49,129,0.06604,0.06593,16,16,113.0,129,0.04201,212,91,-5.693
ac_charge,plugged_wait_vs_unplugged_pre,0x334,B7,84,212,0.0625,0.08,16,16,124.0,132.0,0.05179,80,50,-5.704
ac_charge,charging_vs_unplugged_pre,0x261,B2,54,53,0.16702,0.16699,217,147,54.0,53,0.09727,6562,1563,-5.735
ac_charge,charging_vs_unplugged_pre,0x284,B6,160,192,0.06667,0.08,16,16,128.0,128.0,0.03725,210,50,-5.745
ac_charge,charging_vs_unplugged_post,0x288,B7,131,48,0.06286,0.06444,16,16,131.0,112.0,0.0482,1050,450,-5.754
ac_charge,charging_vs_unplugged_pre,0x321,B6,176,192,0.06667,0.08,16,16,128,112,0.03608,105,25,-5.768
ac_charge,charging_vs_unplugged_post,0x39B,B7,140,220,0.06604,0.06593,16,16,140.0,124,0.03798,212,91,-5.774
ac_charge,charging_vs_unplugged_pre,0x313,B7,181,197,0.06667,0.08,16,16,133.0,133.0,0.03513,210,50,-5.787
ac_charge,charging_vs_unplugged_post,0x213,B0,48,64,0.06667,0.06667,16,16,112.0,128.0,0.0327,210,90,-5.835
ac_charge,plugged_wait_vs_unplugged_pre,0x284,B6,64,192,0.0625,0.08,16,16,120.0,128.0,0.04333,80,50,-5.873
ac_charge,plugged_wait_vs_unplugged_pre,0x313,B7,69,197,0.0625,0.08,16,16,125.0,133.0,0.04333,80,50,-5.873
ac_charge,charging_vs_unplugged_pre,0x284,B7,158,190,0.06667,0.08,16,16,142.0,142.0,0.0307,210,50,-5.876
ac_charge,charging_vs_unplugged_pre,0x3F2,B1,93,161,0.08571,0.12,47,12,103,100,0.06122,105,25,-5.916
ac_charge,charging_vs_unplugged_pre,0x3E9,B7,127,79,0.06604,0.08,16,16,143.0,127.0,0.0304,212,50,-5.919
ac_charge,charging_vs_unplugged_pre,0x288,B7,131,160,0.06286,0.064,16,16,131.0,128.0,0.03907,1050,250,-5.937
ac_charge,charging_vs_unplugged_pre,0x293,B7,159,191,0.06635,0.08,16,16,143,143.0,0.02713,211,50,-5.966
ac_charge,charging_vs_unplugged_pre,0x39B,B7,140,92,0.06604,0.08,16,16,140.0,124.0,0.02577,212,50,-6.012
ac_charge,plugged_wait_vs_unplugged_pre,0x288,B7,163,160,0.0625,0.064,16,16,123.0,128.0,0.03533,400,250,-6.033
ac_charge,charging_vs_unplugged_post,0x334,B7,180,196,0.06667,0.06667,16,16,132.0,116.0,0.02256,210,90,-6.038
ac_charge,charging_vs_unplugged_post,0x264,B0,40,56,0.02286,0.34,89,10,38.0,57.0,0.32015,1050,450,-6.041
ac_charge,plugged_wait_vs_unplugged_pre,0x284,B7,62,190,0.0625,0.08,16,16,134.0,142.0,0.03477,80,50,-6.044
ac_charge,plugged_wait_vs_unplugged_pre,0x293,B7,63,191,0.0625,0.08,16,16,135.0,143.0,0.03477,80,50,-6.044
ac_charge,charging_vs_unplugged_pre,0x25B,B7,101,5,0.06286,0.064,16,16,133.0,117.0,0.03228,1050,250,-6.073
ac_charge,charging_vs_unplugged_pre,0x2AA,B1,96,0,0.06286,0.064,16,16,128.0,112.0,0.03228,1050,250,-6.073
ac_charge,charging_vs_unplugged_pre,0x2EC,B1,96,0,0.06286,0.064,16,16,128.0,112.0,0.03228,1050,250,-6.073
ac_charge,charging_vs_unplugged_pre,0x552,B6,96,0,0.06286,0.064,16,16,128.0,112.0,0.03228,1050,250,-6.073
ac_charge,charging_vs_unplugged_pre,0x553,B6,96,0,0.06286,0.064,16,16,128.0,112.0,0.03228,1050,250,-6.073
ac_charge,charging_vs_unplugged_pre,0x682,B6,96,0,0.06286,0.064,16,16,128.0,112.0,0.03228,1050,250,-6.073
ac_charge,charging_vs_unplugged_pre,0x789,B2,96,0,0.06286,0.064,16,16,128.0,112.0,0.03228,1050,250,-6.073
ac_charge,charging_vs_unplugged_pre,0x797,B2,96,0,0.06286,0.064,16,16,128.0,112.0,0.03228,1050,250,-6.073
ac_charge,charging_vs_unplugged_pre,0x798,B6,96,0,0.06286,0.064,16,16,128.0,112.0,0.03228,1050,250,-6.073
ac_charge,charging_vs_unplugged_post,0x3E9,B7,127,207,0.06604,0.06593,16,16,143.0,127,0.02196,212,91,-6.094
ac_charge,plugged_wait_vs_unplugged_pre,0x228,B7,67,64,0.0625,0.064,16,16,123.0,128.0,0.03213,400,250,-6.097
ac_charge,plugged_wait_vs_unplugged_pre,0x319,B0,34,39,0.05,0.08,21,21,27.5,32,0.10913,40,25,-6.101
ac_charge,charging_vs_unplugged_post,0x228,B7,19,208,0.06286,0.06444,16,16,115.0,128.0,0.03078,1050,450,-6.102
ac_charge,charging_vs_unplugged_pre,0x7B8,B6,80,0,0.06286,0.064,16,16,128.0,112.0,0.03023,1050,250,-6.113
ac_charge,charging_vs_unplugged_pre,0x334,B6,113,145,0.06667,0.08,16,16,121.0,129.0,0.01748,210,50,-6.14
ac_charge,charging_vs_unplugged_pre,0x31A,B7,170,250,0.06286,0.064,16,16,122,122,0.02798,525,125,-6.158
ac_charge,charging_vs_unplugged_pre,0x228,B7,19,64,0.06286,0.064,16,16,115.0,128.0,0.02797,1050,250,-6.159
ac_charge,charging_vs_unplugged_pre,0x39D,B0,230,224,0.06286,0.0624,16,19,224,224,0.04231,2625,625,-6.16
ac_charge,charging_vs_unplugged_pre,0x789,B3,199,103,0.06286,0.064,16,16,119.0,135.0,0.02724,1050,250,-6.173
ac_charge,charging_vs_unplugged_pre,0x3E9,B6,32,240,0.06604,0.08,16,16,112.0,120.0,0.01629,212,50,-6.201
ac_charge,plugged_wait_vs_unplugged_pre,0x7B8,B6,128,0,0.06266,0.064,16,16,128,112.0,0.02632,399,250,-6.204
ac_charge,plugged_wait_vs_unplugged_pre,0x321,B7,155,92,0.075,0.08,18,17,155.0,140,0.00209,40,25,-6.209
ac_charge,plugged_wait_vs_unplugged_pre,0x3E9,B7,239,79,0.0625,0.08,16,16,135.0,127.0,0.02615,80,50,-6.217
ac_charge,plugged_wait_vs_unplugged_pre,0x25B,B7,133,5,0.0625,0.064,16,16,125.0,117.0,0.02607,400,250,-6.218
ac_charge,plugged_wait_vs_unplugged_pre,0x2AA,B1,128,0,0.0625,0.064,16,16,120.0,112.0,0.02607,400,250,-6.218
ac_charge,plugged_wait_vs_unplugged_pre,0x2E8,B7,242,2,0.0625,0.064,16,16,122.0,114.0,0.02607,400,250,-6.218
ac_charge,plugged_wait_vs_unplugged_pre,0x2EC,B1,128,0,0.0625,0.064,16,16,120.0,112.0,0.02607,400,250,-6.218
ac_charge,plugged_wait_vs_unplugged_pre,0x552,B6,128,0,0.0625,0.064,16,16,120.0,112.0,0.02607,400,250,-6.218
ac_charge,plugged_wait_vs_unplugged_pre,0x553,B6,128,0,0.0625,0.064,16,16,120.0,112.0,0.02607,400,250,-6.218
ac_charge,plugged_wait_vs_unplugged_pre,0x682,B6,128,0,0.0625,0.064,16,16,120.0,112.0,0.02607,400,250,-6.218
ac_charge,plugged_wait_vs_unplugged_pre,0x789,B2,128,0,0.0625,0.064,16,16,120.0,112.0,0.02607,400,250,-6.218
ac_charge,plugged_wait_vs_unplugged_pre,0x789,B3,231,103,0.0625,0.064,16,16,127.0,135.0,0.02607,400,250,-6.218
ac_charge,plugged_wait_vs_unplugged_pre,0x797,B2,128,0,0.0625,0.064,16,16,120.0,112.0,0.02607,400,250,-6.218
ac_charge,plugged_wait_vs_unplugged_pre,0x798,B6,128,0,0.0625,0.064,16,16,120.0,112.0,0.02607,400,250,-6.218
ac_charge,charging_vs_unplugged_pre,0x228,B6,97,17,0.06286,0.064,16,16,129.0,113.0,0.02361,1050,250,-6.246
ac_charge,plugged_wait_vs_unplugged_pre,0x31A,B7,58,250,0.065,0.064,16,16,122.0,122,0.02018,200,125,-6.246
ac_charge,charging_vs_unplugged_pre,0x2E8,B7,210,2,0.06286,0.064,16,16,114.0,114.0,0.02353,1050,250,-6.247
ac_charge,charging_vs_unplugged_pre,0x288,B6,113,17,0.06286,0.064,16,16,129.0,113.0,0.02234,1050,250,-6.271
ac_charge,charging_vs_unplugged_pre,0x238,B6,102,134,0.06667,0.08,16,16,118.0,134.0,0.01082,210,50,-6.273
ac_charge,charging_vs_unplugged_post,0x284,B7,158,174,0.06667,0.06667,16,16,142.0,142.0,0.01027,210,90,-6.284
ac_charge,charging_vs_unplugged_post,0x372,B0,12,1,0.06671,0.06667,15,15,7.0,7,0.00059,1574,675,-6.29
ac_charge,charging_vs_unplugged_pre,0x213,B0,48,80,0.06667,0.08,16,16,112.0,112.0,0.00913,210,50,-6.307
ac_charge,charging_vs_unplugged_post,0x284,B6,160,176,0.06667,0.06667,16,16,128.0,120.0,0.00616,210,90,-6.366
ac_charge,charging_vs_unplugged_pre,0x552,B7,183,87,0.06286,0.064,16,16,127.0,135.0,0.01735,1050,250,-6.371
ac_charge,charging_vs_unplugged_pre,0x553,B7,184,88,0.06286,0.064,16,16,128.0,136.0,0.01735,1050,250,-6.371
ac_charge,charging_vs_unplugged_post,0x293,B7,159,175,0.06635,0.06667,16,16,143,143.0,0.00672,211,90,-6.374
ac_charge,charging_vs_unplugged_pre,0x318,B6,55,43,0.06292,0.064,16,16,49,49.0,0.01662,1049,250,-6.382
ac_charge,charging_vs_unplugged_pre,0x229,B1,4,14,0.06292,0.064,16,16,8,7.0,0.01657,1049,250,-6.383
ac_charge,plugged_wait_vs_unplugged_pre,0x213,B0,208,80,0.0625,0.08,16,16,120.0,112.0,0.01746,80,50,-6.39
ac_charge,plugged_wait_vs_unplugged_pre,0x334,B6,17,145,0.0625,0.08,16,16,121.0,129.0,0.01746,80,50,-6.39
ac_charge,plugged_wait_vs_unplugged_pre,0x39B,B7,252,92,0.0625,0.08,16,16,132.0,124.0,0.01746,80,50,-6.39
ac_charge,plugged_wait_vs_unplugged_pre,0x228,B6,145,17,0.0625,0.064,16,16,121.0,113.0,0.01741,400,250,-6.391
ac_charge,plugged_wait_vs_unplugged_pre,0x288,B6,145,17,0.0625,0.064,16,16,121.0,113.0,0.01741,400,250,-6.391
ac_charge,plugged_wait_vs_unplugged_pre,0x318,B6,59,43,0.0625,0.064,16,16,48.0,49.0,0.01741,400,250,-6.391
ac_charge,plugged_wait_vs_unplugged_pre,0x552,B7,215,87,0.0625,0.064,16,16,127.0,135.0,0.01741,400,250,-6.391
ac_charge,plugged_wait_vs_unplugged_pre,0x553,B7,216,88,0.0625,0.064,16,16,128.0,136.0,0.01741,400,250,-6.391
ac_charge,plugged_wait_vs_unplugged_pre,0x229,B1,6,14,0.0625,0.064,16,16,7.5,7.0,0.01559,400,250,-6.428
ac_charge,charging_vs_unplugged_pre,0x213,B1,69,101,0.06667,0.08,16,16,117.0,117.0,0.00249,210,50,-6.44
ac_charge,charging_vs_unplugged_pre,0x238,B7,74,106,0.06667,0.08,16,16,122.0,122.0,0.00249,210,50,-6.44
ac_charge,charging_vs_unplugged_pre,0x407,B0,15,17,0.06667,0.08,16,16,18.0,18.0,0.00249,210,50,-6.44
ac_charge,charging_vs_unplugged_pre,0x407,B1,4,6,0.06667,0.08,16,16,7.0,7.0,0.00249,210,50,-6.44
ac_charge,charging_vs_unplugged_pre,0x443,B0,111,113,0.06667,0.08,16,16,114.0,114.0,0.00249,210,50,-6.44
ac_charge,charging_vs_unplugged_pre,0x443,B1,4,6,0.06667,0.08,16,16,7.0,7.0,0.00249,210,50,-6.44
ac_charge,charging_vs_unplugged_pre,0x25B,B6,128,32,0.06286,0.064,16,16,128.0,112.0,0.01241,1050,250,-6.47
ac_charge,charging_vs_unplugged_pre,0x682,B7,135,39,0.06286,0.064,16,16,135.0,119.0,0.01241,1050,250,-6.47
ac_charge,plugged_wait_vs_unplugged_pre,0x31A,B6,192,128,0.065,0.064,16,16,120.0,128,0.00771,200,125,-6.495
ac_charge,plugged_wait_vs_unplugged_pre,0x40A,B6,192,128,0.065,0.064,16,16,120.0,128,0.00771,200,125,-6.495
ac_charge,charging_vs_unplugged_pre,0x441,B6,53,5,0.06289,0.064,16,16,32,29.0,0.01066,2099,500,-6.503
ac_charge,charging_vs_unplugged_pre,0x221,B6,177,0,0.06286,0.06413,16,16,128.0,113,0.01054,2100,499,-6.507
ac_charge,charging_vs_unplugged_post,0x31A,B6,48,80,0.06286,0.06667,16,16,128,112,0.01049,525,225,-6.508
ac_charge,charging_vs_unplugged_post,0x40A,B6,48,80,0.06286,0.06667,16,16,128,112,0.01049,525,225,-6.508
ac_charge,charging_vs_unplugged_pre,0x221,B7,175,14,0.06286,0.06413,16,16,142.0,111,0.01039,2100,499,-6.51
ac_charge,charging_vs_unplugged_pre,0x3A1,B6,208,16,0.06286,0.064,16,16,130.0,112.0,0.00992,2100,500,-6.52
ac_charge,charging_vs_unplugged_pre,0x229,B0,67,49,0.06292,0.064,16,16,76,73.0,0.00865,1049,250,-6.541
ac_charge,plugged_wait_vs_unplugged_pre,0x3AE,B7,10,201,0.06339,0.06354,16,16,121,137,0.00698,1057,661,-6.547
ac_charge,charging_vs_unplugged_post,0x40A,B7,64,96,0.06286,0.06667,16,16,128,112,0.00828,525,225,-6.553
ac_charge,charging_vs_unplugged_pre,0x234,B6,128,180,0.06286,0.064,16,16,128.0,128.0,0.00783,2100,500,-6.562
ac_charge,plugged_wait_vs_unplugged_pre,0x213,B1,229,101,0.0625,0.08,16,16,125.0,117.0,0.00874,80,50,-6.565
ac_charge,plugged_wait_vs_unplugged_pre,0x238,B6,6,134,0.0625,0.08,16,16,126.0,134.0,0.00874,80,50,-6.565
ac_charge,plugged_wait_vs_unplugged_pre,0x238,B7,234,106,0.0625,0.08,16,16,130.0,122.0,0.00874,80,50,-6.565
ac_charge,plugged_wait_vs_unplugged_pre,0x25B,B6,160,32,0.0625,0.064,16,16,120.0,112.0,0.00872,400,250,-6.565
ac_charge,plugged_wait_vs_unplugged_pre,0x2A8,B6,192,64,0.0625,0.064,16,16,120.0,128.0,0.00872,400,250,-6.565
ac_charge,plugged_wait_vs_unplugged_pre,0x2E8,B6,176,64,0.0625,0.064,16,16,120.0,128.0,0.00872,400,250,-6.565
ac_charge,plugged_wait_vs_unplugged_pre,0x407,B0,25,17,0.0625,0.08,16,16,18.5,18.0,0.00874,80,50,-6.565
ac_charge,plugged_wait_vs_unplugged_pre,0x407,B1,14,6,0.0625,0.08,16,16,7.5,7.0,0.00874,80,50,-6.565
ac_charge,plugged_wait_vs_unplugged_pre,0x443,B0,121,113,0.0625,0.08,16,16,114.5,114.0,0.00874,80,50,-6.565
ac_charge,plugged_wait_vs_unplugged_pre,0x443,B1,14,6,0.0625,0.08,16,16,7.5,7.0,0.00874,80,50,-6.565
ac_charge,plugged_wait_vs_unplugged_pre,0x682,B7,167,39,0.0625,0.064,16,16,127.0,119.0,0.00872,400,250,-6.565
ac_charge,charging_vs_unplugged_pre,0x2A8,B6,160,64,0.06286,0.064,16,16,128.0,128.0,0.00744,1050,250,-6.569
ac_charge,plugged_wait_vs_unplugged_pre,0x221,B6,241,0,0.0625,0.06413,16,16,120.5,113,0.00847,800,499,-6.57
ac_charge,plugged_wait_vs_unplugged_pre,0x221,B7,239,14,0.0625,0.06413,16,16,126.5,111,0.00831,800,499,-6.573
ac_charge,charging_vs_unplugged_pre,0x3AE,B7,26,201,0.0627,0.06354,16,16,121,137,0.00737,2775,661,-6.58
ac_charge,plugged_wait_vs_unplugged_pre,0x40A,B7,207,159,0.065,0.064,16,17,135.0,143,0.00782,200,125,-6.583
ac_charge,charging_vs_unplugged_post,0x234,B6,128,0,0.06286,0.06333,16,16,128.0,116.0,0.00659,2100,900,-6.586
ac_charge,charging_vs_unplugged_pre,0x2A8,B7,162,194,0.06286,0.064,16,16,130.0,114.0,0.00642,1050,250,-6.59
ac_charge,charging_vs_unplugged_post,0x318,B6,55,61,0.06292,0.06444,16,16,49,49.0,0.00601,1049,450,-6.594
ac_charge,charging_vs_unplugged_pre,0x2E8,B6,144,64,0.06286,0.064,16,16,128.0,128.0,0.0062,1050,250,-6.594
ac_charge,charging_vs_unplugged_post,0x221,B7,175,46,0.06286,0.06333,16,16,142.0,111.0,0.00596,2100,900,-6.599
ac_charge,charging_vs_unplugged_post,0x221,B6,177,32,0.06286,0.06333,16,16,128.0,113.0,0.00592,2100,900,-6.6
ac_charge,charging_vs_unplugged_post,0x249,B1,2,10,0.06286,0.06333,16,16,7.0,8.0,0.00551,2100,900,-6.608
ac_charge,charging_vs_unplugged_post,0x789,B3,199,7,0.06286,0.06444,16,16,119.0,119.0,0.0055,1050,450,-6.608
ac_charge,charging_vs_unplugged_post,0x2AA,B1,96,160,0.06286,0.06459,16,16,128.0,128,0.00499,1050,449,-6.618
ac_charge,charging_vs_unplugged_post,0x31A,B7,170,202,0.06286,0.06667,16,16,122,138,0.00495,525,225,-6.619
ac_charge,plugged_wait_vs_unplugged_pre,0x3AE,B6,193,128,0.06339,0.06354,16,16,128,128,0.00319,1057,661,-6.622
ac_charge,charging_vs_unplugged_post,0x2A8,B6,160,208,0.06286,0.06444,16,16,128.0,128.0,0.00454,1050,450,-6.627
ac_charge,charging_vs_unplugged_post,0x2E8,B7,210,146,0.06286,0.06444,16,16,114.0,130.0,0.0044,1050,450,-6.63
ac_charge,charging_vs_unplugged_post,0x25B,B7,101,149,0.06286,0.06444,16,16,133.0,133.0,0.00427,1050,450,-6.633
ac_charge,charging_vs_unplugged_post,0x2EC,B1,96,144,0.06286,0.06444,16,16,128.0,128.0,0.00427,1050,450,-6.633
ac_charge,charging_vs_unplugged_post,0x797,B2,96,144,0.06286,0.06444,16,16,128.0,128.0,0.00427,1050,450,-6.633
ac_charge,charging_vs_unplugged_post,0x798,B6,96,144,0.06286,0.06444,16,16,128.0,128.0,0.00427,1050,450,-6.633
ac_charge,charging_vs_unplugged_pre,0x797,B3,24,184,0.06286,0.064,16,16,120.0,128.0,0.00413,1050,250,-6.635
ac_charge,charging_vs_unplugged_post,0x441,B6,53,16,0.06289,0.06333,16,16,32,29.0,0.00394,2099,900,-6.637
ac_charge,charging_vs_unplugged_pre,0x3AE,B6,209,128,0.0627,0.06354,16,16,112,128,0.00446,2775,661,-6.638
ac_charge,plugged_wait_vs_unplugged_pre,0x229,B0,221,49,0.0625,0.064,16,16,74.5,73.0,0.00452,400,250,-6.649
ac_charge,charging_vs_unplugged_pre,0x249,B1,2,7,0.06286,0.064,16,16,7.0,8.0,0.00339,2100,500,-6.65
ac_charge,charging_vs_unplugged_post,0x228,B6,97,161,0.06286,0.06444,16,16,129.0,129.0,0.00331,1050,450,-6.652
ac_charge,charging_vs_unplugged_post,0x2E8,B6,144,208,0.06286,0.06444,16,16,128.0,128.0,0.0033,1050,450,-6.652
ac_charge,charging_vs_unplugged_post,0x3AE,B7,26,201,0.0627,0.06303,16,16,121,137.0,0.00376,2775,1190,-6.652
ac_charge,charging_vs_unplugged_post,0x552,B6,96,160,0.06286,0.06444,16,16,128.0,128.0,0.00331,1050,450,-6.652
ac_charge,charging_vs_unplugged_post,0x553,B6,96,160,0.06286,0.06444,16,16,128.0,128.0,0.00331,1050,450,-6.652
ac_charge,charging_vs_unplugged_post,0x682,B6,96,160,0.06286,0.06444,16,16,128.0,128.0,0.00331,1050,450,-6.652
ac_charge,charging_vs_unplugged_post,0x789,B2,96,160,0.06286,0.06444,16,16,128.0,128.0,0.00331,1050,450,-6.652
ac_charge,charging_vs_unplugged_post,0x2A8,B7,162,82,0.06286,0.06444,16,16,130.0,114.0,0.00316,1050,450,-6.655
ac_charge,charging_vs_unplugged_post,0x3A1,B6,208,66,0.06286,0.06333,16,16,130.0,112.0,0.00317,2100,900,-6.655
ac_charge,charging_vs_unplugged_post,0x3AE,B6,209,128,0.0627,0.06303,16,16,112,128.0,0.00364,2775,1190,-6.655
ac_charge,charging_vs_unplugged_post,0x7B8,B6,80,144,0.06286,0.06444,16,16,128.0,128.0,0.00221,1050,450,-6.674
ac_charge,charging_vs_unplugged_post,0x288,B6,113,161,0.06286,0.06444,16,16,129.0,129.0,0.00207,1050,450,-6.677
ac_charge,plugged_wait_vs_unplugged_pre,0x39D,B1,91,88,0.063,0.064,16,16,88.0,88,0.00156,1000,625,-6.678
ac_charge,charging_vs_unplugged_post,0x39D,B0,230,224,0.06286,0.06311,16,16,224,224,0.00187,2625,1125,-6.681
ac_charge,charging_vs_unplugged_post,0x39D,B1,94,88,0.06286,0.06311,16,16,88,88,0.00187,2625,1125,-6.681
ac_charge,charging_vs_unplugged_post,0x797,B3,24,72,0.06286,0.06444,16,16,120.0,120.0,0.00124,1050,450,-6.693
ac_charge,charging_vs_unplugged_post,0x229,B1,4,7,0.06292,0.06444,16,16,8,7.5,0.00093,1049,450,-6.696
ac_charge,charging_vs_unplugged_post,0x682,B7,135,199,0.06286,0.06444,16,16,135.0,135.0,0.0011,1050,450,-6.696
ac_charge,charging_vs_unplugged_post,0x229,B0,67,249,0.06292,0.06444,16,16,76,76.0,0.00084,1049,450,-6.698
ac_charge,charging_vs_unplugged_pre,0x129,B1,43,47,0.06258,0.0628,16,16,40,39.0,0.00132,10499,2500,-6.708
ac_charge,charging_vs_unplugged_pre,0x39D,B1,94,88,0.06286,0.064,16,16,88,88,0.00036,2625,625,-6.711
ac_charge,charging_vs_unplugged_pre,0x31A,B6,48,128,0.06286,0.064,16,16,128,128,0.00025,525,125,-6.713
ac_charge,charging_vs_unplugged_pre,0x40A,B6,48,128,0.06286,0.064,16,16,128,128,0.00025,525,125,-6.713
ac_charge,charging_vs_unplugged_post,0x25B,B6,128,176,0.06286,0.06444,16,16,128.0,128.0,0.00014,1050,450,-6.715
ac_charge,charging_vs_unplugged_post,0x129,B1,43,47,0.06258,0.06267,16,16,40,39.0,0.00086,10499,4500,-6.718
ac_charge,charging_vs_unplugged_post,0x552,B7,183,247,0.06286,0.06444,16,16,127.0,127.0,0.0,1050,450,-6.718
ac_charge,charging_vs_unplugged_post,0x553,B7,184,248,0.06286,0.06444,16,16,128.0,128.0,0.0,1050,450,-6.718
ac_charge,charging_vs_unplugged_pre,0x319,B0,10,39,0.04762,0.08,21,21,31,32,0.08515,105,25,-6.724
ac_charge,plugged_wait_vs_unplugged_pre,0x3E9,B6,144,240,0.0625,0.08,16,16,120.0,120.0,0.0,80,50,-6.74
ac_charge,plugged_wait_vs_unplugged_pre,0x797,B3,56,184,0.0625,0.064,16,16,128.0,128.0,0.0,400,250,-6.74
ac_charge,charging_vs_unplugged_pre,0x23A,B0,18,29,0.02857,0.04,38,25,20,12,0.19691,105,25,-6.824
ac_charge,plugged_wait_vs_unplugged_pre,0x39D,B0,227,224,0.063,0.0624,18,19,224.0,224,0.00777,1000,625,-7.013
ac_charge,plugged_wait_vs_unplugged_pre,0x23A,B0,15,29,0.05,0.04,38,25,17.5,12,0.14373,40,25,-7.202
ac_charge,charging_vs_unplugged_pre,0x782,B0,1,17,0.02564,0.1,39,10,20,21.5,0.1479,39,10,-7.24
ac_charge,charging_vs_unplugged_post,0x319,B0,10,35,0.04762,0.06667,21,21,31,32,0.059,105,45,-7.247
ac_charge,charging_vs_unplugged_pre,0x2F1,B0,43,8,0.05333,0.05622,19,19,9.0,9,0.00677,1050,249,-7.655
ac_charge,plugged_wait_vs_unplugged_pre,0x2F1,B0,0,8,0.055,0.05622,19,19,9.0,9,0.00064,400,249,-7.678
ac_charge,charging_vs_unplugged_post,0x2F1,B0,43,13,0.05333,0.05333,19,19,9.0,9.0,0.00447,1050,450,-7.701
ac_charge,charging_vs_unplugged_post,0x318,B7,184,218,0.01907,0.02222,87,87,195,205.0,0.31513,1049,450,-8.048
ac_charge,charging_vs_unplugged_pre,0x38B,B4,136,176,0.0566,0.08,43,19,156.0,144,0.04901,106,25,-8.053
ac_charge,plugged_wait_vs_unplugged_pre,0x324,B0,13,51,0.05,0.04,35,25,117.5,141,0.08635,40,25,-8.206
ac_charge,plugged_wait_vs_unplugged_pre,0x2C4,B0,138,22,0.05,0.048,25,25,23.0,23.0,0.02301,400,250,-8.455
ac_charge,charging_vs_unplugged_pre,0x321,B7,163,92,0.02857,0.08,72,17,131,140,0.15912,105,25,-8.603
ac_charge,plugged_wait_vs_unplugged_pre,0x23E,B6,79,15,0.062,0.0608,32,32,131.5,127,0.00913,1000,625,-8.693
ac_charge,charging_vs_unplugged_post,0x23E,B6,127,15,0.06133,0.06311,48,16,127,127,0.00262,2625,1125,-8.791
ac_charge,plugged_wait_vs_unplugged_pre,0x23E,B7,141,20,0.044,0.0592,47,47,135.0,129,0.10294,1000,625,-8.963
ac_charge,plugged_wait_vs_unplugged_pre,0x359,B0,16,3,0.04,0.04,26,26,61.0,16.0,0.02731,400,250,-8.965
